movieId,movie_n_ratings,movie_avg_rating,bayesian_score
754,335,2.9552238,3.02961803101874
755,135,3.3703704,3.412989036456959
756,102,3.2058823,3.3118616122948494
757,203,3.6280787,3.6083120366801387
758,22,3.090909,3.394485659069485
759,338,3.8505917,3.809028222388828
760,842,3.6817102,3.673097527080587
761,3389,2.8179405,2.8282649707017717
762,8675,2.412392,2.4187854109657527
763,52,3.0288463,3.273558579239191
764,522,3.3601532,3.3748303126621915
765,4454,3.039515,3.044938468382583
766,1617,3.42919,3.4321554113306827
767,282,3.501773,3.505731894309262
768,32,3.0,3.3219874312237994
769,127,3.566929,3.555948956538055
770,25,2.44,3.165372943878174
771,138,3.344203,3.393100971871234
772,30,2.8666666,3.280037075281143
773,34,3.2941177,3.4333686998912265
774,32,2.59375,3.163450845857946
775,134,2.891791,3.0646900949270828
776,42,2.9761906,3.276119273641835
777,29,2.775862,3.2519362878195848
778,23615,4.0069447,4.005932855676602
779,471,2.8205945,2.888489447262374
780,43971,3.3695276,3.369707642197108
781,1788,3.4177852,3.4207850104447157
782,2517,2.878824,2.891469795972306
783,9684,3.257848,3.2592360013707453
784,13352,2.6941283,2.697239493811385
785,9820,3.279939,3.281195878740985
786,14708,3.139448,3.140764540361993
787,80,3.75,3.6646382258488583
788,17554,2.8522274,2.8541469902538275
789,44,2.9886363,3.27556345310617
790,96,3.4895833,3.50276001185587
791,101,3.628713,3.5953839172590647
792,42,2.952381,3.2652496410452803
793,108,3.2222223,3.319006207623059
794,98,3.3520408,3.411506517513378
795,96,3.2291667,3.331527239655795
796,40,2.9375,3.265588548448351
797,103,3.354369,3.4111305140202344
798,2797,2.821416,2.8338262188170806
799,5595,3.3732798,3.3746507539487287
800,6439,4.0620437,4.0579291323995275
801,1472,3.0027175,3.0199757700054155
802,11614,3.4853625,3.485545558121633
803,527,3.5711575,3.567422787486164
804,2034,3.063176,3.074329550801678
805,10671,3.7009652,3.7001587777937894
806,513,3.1608188,3.1934334308597165
807,190,3.2078948,3.2745957573254905
808,740,3.2135136,3.233421573156043
809,1263,2.8428345,2.868928338404566
810,1746,1.8058419,1.8537878432624324
812,29,2.5344827,3.163328710990616
813,425,2.7505882,2.8324272532212107
814,11,3.1363637,3.4574257467613845
815,25,2.06,3.0387062390645343
816,70,3.2142856,3.3450246850649514
818,2560,2.6294923,2.64670621206934
819,54,3.4444444,3.4846439224023085
820,57,2.8157895,3.1486258751878116
821,44,2.875,3.222372014471825
822,33,3.1363637,3.3723249751401236
823,98,3.3520408,3.411506517513378
824,356,3.824438,3.787938254220145
825,21,2.7380953,3.294408032591914
826,20,2.25,3.1628995622907365
827,150,3.13,3.2295149326324464
828,1344,3.1436012,3.1573909283368455
829,1656,2.6702898,2.6954295447954397
830,5910,3.0846024,3.0883226330648332
831,206,3.497573,3.5035272911190987
832,13110,3.453852,3.454133881442815
833,1312,2.721799,2.75139729952147
834,179,2.6368716,2.831454067771612
835,861,3.1689897,3.188697107798705
836,4431,2.894832,2.9018975897735584
837,5030,3.4271371,3.428130465698993
838,7205,3.784594,3.7828260736577186
839,3585,2.7271967,2.738212686457365
840,617,2.6920583,2.7547270701206785
841,458,3.6965065,3.679927059984583
842,1831,2.7878208,2.8074975457361315
843,55,3.3090909,3.4133615834372386
844,155,3.7451613,3.6922096101249138
845,66,3.378788,3.4431291119805696
846,372,3.4865592,3.4914762420111924
847,108,2.8564816,3.069006183479406
848,1863,3.664251,3.6606914523504073
849,7371,2.7478633,2.7531199703285947
850,233,3.5,3.504957488905836
851,1466,3.494884,3.495978188703431
852,9589,3.1846387,3.1864201508563688
853,102,3.2696078,3.3546247576412402
854,198,3.7121212,3.6750120020681813
855,32,2.71875,3.212231333662824
856,53,3.3679245,3.445659857351803
857,42,3.1547618,3.3576409194780434
858,42548,4.3438354,4.342877825368004
859,15,2.3333333,3.2523533564347487
860,322,3.5232918,3.523932627452317
861,2288,3.445367,3.4471355386020996
862,331,3.581571,3.5745485673739217
864,80,3.325,3.4030997936542215
865,89,3.2696629,3.3626112491964437
866,5618,3.7230332,3.7213132373867697
867,307,2.3078177,2.4787198949594793
868,78,3.1538463,3.300023265182972
869,524,3.0753818,3.1148136052520434
870,424,2.20283,2.342622197630033
871,52,3.1442308,3.332382089951459
872,55,3.5454545,3.5371711140587214
873,39,2.8461537,3.2292467985260354
874,65,2.9615386,3.207851959311444
875,471,3.4320595,3.441272564904475
876,270,2.6814816,2.8137593790888786
877,152,3.1973684,3.27922259226884
878,27,2.7962964,3.2714671562244364
879,2011,2.8304327,2.847357125377146
880,4889,2.4797504,2.4903629580160027
881,998,2.8341684,2.867273918544973
882,739,2.9945872,3.028394040046083
884,48,3.2291667,3.381662991582131
885,568,2.678697,2.7474157401273165
886,1534,3.0818121,3.095898230569531
887,34,2.75,3.213130587623233
889,115,3.3782609,3.4236543467550566
890,25,2.92,3.3253729502360025
891,1821,2.588413,2.613523806817133
892,1242,3.73591,3.7278661868151497
893,517,3.654739,3.6435678699029186
894,28,2.7142856,3.23593546794011
895,53,2.8396227,3.1738152851178807
896,435,3.6793103,3.6637174419521057
897,793,3.6494324,3.6422335456698813
898,6126,4.146833,4.141823442025506
899,9769,4.062596,4.059873894696226
900,2760,3.802355,3.7974743452784856
901,1433,3.624215,3.6209729624534086
902,9077,3.8413022,3.8395861338273423
903,13759,4.132386,4.130198044714415
904,17224,4.2509,4.248807513135526
905,3947,4.140993,4.13332569608099
906,1932,4.0276914,4.015087126723212
907,799,3.9117646,3.8891671403136776
908,15026,4.2134633,4.211190144052301
909,4917,4.0339637,4.028871025817361
910,10405,4.0674677,4.06488802283646
911,3858,4.056117,4.049360946354627
912,23710,4.2248206,4.223354365488495
913,11311,4.172885,4.1700470502732685
914,9005,3.9103277,3.9082168596742695
915,4775,3.8949738,3.8911715334561205
916,5786,4.0556517,4.051131511567961
917,1001,3.6298702,3.6250266563767597
918,1693,3.7294743,3.7236964828449626
919,21941,3.9685977,3.9675960174432356
920,13452,3.8186886,3.8176123858946127
921,2169,3.791148,3.785219858980974
922,6338,4.220653,4.215232004578889
923,17028,4.1132545,4.111541245913168
924,24446,3.9654748,3.9645820136050007
925,85,3.5,3.510392365632234
926,4571,4.178954,4.171911333526169
927,814,3.9391892,3.9153969613490283
928,4431,4.0822616,4.076077650551603
929,881,3.8388195,3.822129916427727
930,4631,4.1768517,4.169921687871211
931,2114,3.9089403,3.9001399241181267
932,1930,3.819171,3.811819649705983
933,4387,4.020857,4.015303584028532
934,3551,3.4657843,3.4666490027123906
935,569,3.7521968,3.734091990598762
936,1297,4.0011563,3.9835951963706466
937,458,3.7161572,3.6976436339025422
938,1546,3.6125486,3.6099016848662147
939,96,3.2916667,3.372623130066754
940,3537,3.885779,3.8807925711377336
941,866,3.5837183,3.5806801496114273
942,2520,4.078968,4.068249980763238
943,1557,3.8114965,3.802677668913893
944,979,3.8171604,3.8031127012621675
945,1919,4.048202,4.03499374297623
946,1296,3.949074,3.933434555824586
947,1654,4.042624,4.0275252699292325
948,1544,3.7512953,3.7442929460532692
949,1993,3.9124436,3.9030362895698567
950,3097,4.162092,4.1520186019087735
951,3760,4.114362,4.106667506100312
952,2224,3.490108,3.4909424760830223
953,13778,4.036326,4.034488115001698
954,5297,4.0226545,4.0180295553968985
955,4101,4.043526,4.0373172255718
956,333,3.4849849,3.490608179226868
957,205,3.2707317,3.3211880992440617
958,85,3.1058824,3.2622442510392933
959,354,3.7429378,3.7163439398944966
960,151,3.486755,3.497029643746751
961,228,3.3552632,3.386341678152839
962,94,3.3723404,3.4264095193809934
963,490,3.5836735,3.5785240243982384
964,307,3.3697069,3.391885092946328
965,3377,3.9918566,3.985089764568595
966,115,3.5130434,3.5175937016805015
967,148,2.8141892,2.994459446030434
968,7328,3.6362581,3.6355248728106098
969,9724,4.0838647,4.081021404129756
970,348,3.525862,3.526138034897234
971,2679,3.9395297,3.9319908103474597
972,104,3.1826923,3.2948244639805386
973,866,3.8273673,3.811029537275889
974,121,3.3595042,3.408789358640972
975,25,2.88,3.3120396296183268
976,391,3.5383632,3.5371949834888485
977,9,2.0,3.29496558237884
979,35,3.1,3.3517996002646053
980,102,3.0539215,3.2098878841651115
981,187,2.5989306,2.794949329352077
982,531,3.6393597,3.629781371344798
983,20,2.65,3.2771853038242886
984,204,2.7279413,2.885444840108316
985,52,3.3846154,3.4549310908598057
986,2506,3.5223463,3.522458017338796
987,251,3.189243,3.2455248571313495
988,481,3.3555093,3.3717569370952254
989,68,3.4485295,3.4822285943112132
990,829,2.7358263,2.780890709711016
991,2280,3.5493422,3.548885443691532
992,235,2.7021277,2.8470279919473747
993,219,3.4863014,3.4940631256670756
994,4757,4.0079885,4.002996471782769
996,2985,2.9961474,3.0049103594690414
997,186,3.5349462,3.5334871320401207
998,732,3.1851094,3.20703712692651
999,2823,3.2817924,3.2860782878389765
1000,189,3.1031747,3.1920626991463505
1001,33,2.8030303,3.2397947914629097
1002,129,3.5193799,3.5218043047622594
1003,1467,3.1366735,3.1495734483848374
1004,1415,2.6787987,2.7077836827613386
1005,1834,2.4672847,2.4954368744179956
1006,1376,3.2416425,3.2516851438546417
1007,1649,2.9557307,2.9725737817291655
1008,710,3.3359156,3.3485566063931116
1009,2335,3.1509635,3.158869118060706
1010,2297,3.0846756,3.0941213075282676
1011,1392,2.7467673,2.7738578547717134
1012,3086,3.5562217,3.5557727067142118
1013,4004,3.4235764,3.4248649962264794
1014,1449,3.3847482,3.3895284461529753
1015,3218,3.2563703,3.260527115702775
1016,1312,3.1261432,3.1408978488826893
1017,2949,3.5098338,3.5101376735754672
1018,1114,3.072262,3.091840972195786
1019,5588,3.5442913,3.54414730724945
1020,6162,3.2413988,3.2437061244107337
1021,3183,2.8210807,2.8320144722050937
1022,8404,3.5729415,3.5726760924497
1023,2946,3.7423625,3.738786012053649
1024,1007,3.1698112,3.1867577075507127
1025,5129,3.5525444,3.5523079683661436
1026,112,3.2589285,3.3419936144793474
1027,7177,3.285565,3.2872425975749415
1028,13315,3.7270746,3.7263300842530622
1029,8238,3.4811847,3.4814675073480976
1030,2923,3.0908313,3.0981845947134747
1031,3855,3.3402076,3.342612849612853
1032,7414,3.6263826,3.6257239398082355
1033,3783,3.4357653,3.436969207467095
1034,1392,3.5308907,3.53079252996987
1035,13321,3.8012536,3.800231965065502
1036,30305,3.9311004,3.9304364894332218
1037,6374,2.729997,2.7362084892737317
1038,213,3.2183099,3.277197618448236
1039,50,3.05,3.289029669761658
1040,140,3.3464286,3.3942261997022127
1041,5025,4.047164,4.04204963251875
1042,7511,3.4500067,3.450522876451167
1043,1093,3.020128,3.0423472319792366
1044,452,3.3207965,3.3414402046051634
1045,43,3.1046512,3.3322900161948255
1046,1196,3.9598663,3.9425385606805547
1047,7741,3.4280455,3.428687366437367
1049,4565,3.4027383,3.40409609065154
1050,1556,3.7596402,3.752430352891516
1051,1227,3.5741646,3.5723594119983813
1052,42,3.4285715,3.482640986857207
1053,193,3.0207255,3.12511517972122
1054,713,3.5168302,3.517566063144729
1055,295,2.7186441,2.8359506994053936
1056,663,3.4524887,3.4577881507418766
1057,3015,3.4409618,3.442382678705561
1058,122,3.2540984,3.333738232767859
1059,9556,3.5716305,3.571403686885607
1060,8964,3.8526886,3.850887856674956
1061,7977,3.6427855,3.642070922516523
1062,61,2.9344263,3.2018285957542627
1063,139,3.3129497,3.3698569933573403
1065,15,2.9,3.383122627551739
1066,1277,3.9749413,3.958103202929062
1067,125,3.408,3.442302676609584
1068,300,3.655,3.6368656022208077
1069,706,3.9447591,3.917199623647821
1070,54,3.1296296,3.3211823885257425
1071,47,3.1914895,3.364979112271181
1073,25943,3.712485,3.7121303147003495
1075,118,3.4237287,3.454779502891359
1076,433,3.8337183,3.8020765904807647
1077,6381,3.8523743,3.8498528183869007
1078,3300,3.7412121,3.738030745378181
1079,18233,3.8475292,3.8466554930152346
1080,19728,3.9875557,3.9863941072272464
1081,3515,3.5096729,3.5099307554467027
1082,1659,3.645871,3.642424126547495
1083,1398,3.4724607,3.474380589321832
1084,8717,3.882299,3.880278645484222
1085,1148,3.6759582,3.6697854199672184
1086,5338,4.0317535,4.027079318130822
1087,243,3.3868313,3.4109316425518776
1088,10367,3.2197356,3.2212155291200357
1089,27878,4.090376,4.089369174915752
1090,14928,3.912078,3.9107959618442987
1091,4690,2.7853944,2.7932284486947685
1092,10158,3.3447528,3.34565064609985
1093,6988,3.3563967,3.3576162169690362
1094,11100,3.6560361,3.6554622517572923
1095,5688,3.8624296,3.859515970947436
1096,3364,3.9239001,3.9181028113563507
1097,30706,3.745457,3.745103510989838
1098,118,2.9788136,3.1422796419688632
1099,1942,3.834964,3.827260606978313
1100,4878,2.845326,2.852253031227496
1101,18794,3.414574,3.4148750261905163
1102,73,2.5342467,2.938235587220851
1103,5458,3.798186,3.795733933441866
1104,5839,4.0117316,4.00762505101356
1105,850,2.3264706,2.3932255453533595
1106,37,2.6216216,3.1425628607300506
1107,75,2.4866667,2.903223762512207
1109,11,2.9545455,3.424638849789979
1110,28,2.517857,3.165422659653884
1111,1645,3.944681,3.9323912081816905
1112,357,3.4103642,3.4248230252277647
1113,944,3.1806145,3.1980915798747565
1114,435,3.2022989,3.2358824371062602
1115,32,2.9375,3.2975971873213603
1116,154,3.366883,3.4063870462716794
1117,219,3.6210046,3.603728523041679
1118,24,3.0208333,3.3635536142297693
1119,163,3.1411042,3.2319387673212328
1120,8276,3.5650072,3.5647853275860784
1121,110,2.8090909,3.033768519759178
1122,15,2.9666667,3.398507228264442
1123,184,3.6195652,3.6000127140273395
1124,4172,3.685882,3.6840130400736713
1125,4763,3.6352088,3.634095719666583
1126,2819,2.6303654,2.6460100913887117
1127,16141,3.660554,3.660144771097412
1128,1592,3.0065954,3.0224743017180393
1129,8216,3.3837025,3.384575713208649
1130,1780,3.2117977,3.220438743549618
1131,3016,4.11754,4.107926697802559
1132,2787,4.0742736,4.064646970145838
1133,100,3.605,3.579353141784668
1134,52,3.125,3.322578130983839
1135,3577,3.1000838,3.1059836840412656
1136,32189,4.1636586,4.162672857532852
1137,62,3.2419355,3.3696693735463277
1138,46,3.3586957,3.446905975540479
1139,23,3.2173913,3.4301776461405296
1140,28,3.4285715,3.492345773256742
1142,54,3.0833333,3.2971438948924723
1143,50,3.27,3.3990296840667726
1144,149,3.6979866,3.6552913224876824
1145,51,3.4509804,3.4891383270225904
1146,32,2.90625,3.285402065370141
1147,3453,4.1391544,4.130431981349448
1148,14176,4.149337,4.147153216442042
1149,54,3.2314816,3.374067049760085
1150,1487,3.9071958,3.894862155908102
1151,339,3.6519175,3.635997397121243
1152,151,3.460265,3.477129216217876
1153,132,3.2424242,3.3208954412858565
1154,104,3.3798077,3.427941371868183
1155,9,2.2777777,3.337338447570801
1156,40,3.275,3.4155885908338757
1157,32,3.28125,3.431743528784775
1158,12,2.875,3.4016607961347027
1159,19,2.7631578,3.3174343247344527
1160,38,3.1710527,3.3738974061879246
1161,1373,3.8051713,3.7954343621863167
1162,715,3.7958043,3.778304597131567
1163,216,3.3263888,3.364296834271653
1164,161,3.3695652,3.4071231012660745
1165,32,2.828125,3.254914260492092
1166,34,3.3529413,3.457178246407282
1167,779,2.9268293,2.9630917053314687
1168,190,2.4842105,2.701679011185964
1169,283,3.8551238,3.806014993885258
1170,146,2.0068493,2.3949130895186443
1171,2984,3.7112935,3.708273780762403
1172,8881,4.133938,4.130545839004935
1173,2712,3.432522,3.4342515539380627
1174,93,3.1236558,3.26505565309858
1175,6795,3.9655628,3.9623670320253113
1176,1598,3.8958073,3.8846498669929876
1177,1673,3.8559475,3.8464324594720187
1178,3519,4.2058825,4.1963865677493395
1179,6016,3.7175033,3.71594178664814
1180,421,3.7826602,3.7556325538902526
1181,92,3.0108695,3.1929786171711667
1183,14053,3.6265922,3.626242826604204
1184,939,3.7444088,3.733471057292063
1185,5137,3.895367,3.891826252406885
1186,6425,3.5432684,3.543150997714186
1187,1057,3.6655629,3.659352232124101
1188,6941,3.8307161,3.828551516139342
1189,2571,4.118242,4.106983061284338
1190,1411,3.4939759,3.495142322301375
1191,1467,2.8769598,2.898419905746148
1192,997,3.947342,3.9273188754048025
1193,29969,4.2334247,4.232249798830791
1194,2379,3.4199243,3.4221501778358783
1196,46454,4.1654754,4.164790033924996
1197,32123,4.1530056,4.152034372218198
1198,44809,4.1690173,4.168302900938549
1199,13487,4.0222807,4.020455246848071
1200,26793,3.9969583,3.9960848458125997
1201,14780,4.119249,4.117255645592471
1202,1464,3.8534837,3.8427365075014386
1203,13447,4.2213135,4.218745298117826
1204,11823,4.1450562,4.142457928581627
1206,24516,3.9914954,3.99055212413431
1207,14170,4.16602,4.163776736051557
1208,22396,4.111806,4.110505580519712
1209,4622,4.1048245,4.098651970698409
1210,45945,4.0039506,4.00343326657139
1211,3416,4.014198,4.007184865635664
1212,6265,4.221947,4.2164532279364195
1213,26709,4.1768694,4.175657071297094
1214,30407,4.0421777,4.041333670374577
1215,11563,3.7297847,3.72891619467647
1216,1646,3.8201702,3.811558407713782
1217,4700,4.1447873,4.138295438666093
1218,2597,4.054101,4.044164428091247
1219,19001,4.071891,4.070463526800207
1220,18494,3.8075051,3.806751664030439
1221,27842,4.2629123,4.261594955025009
1222,21322,4.037942,4.036749057548447
1223,7289,4.052682,4.049107712967745
1224,4245,4.116372,4.109523299131737
1225,19127,4.069483,4.068071155495382
1226,2063,3.9049928,3.896073428590434
1227,4122,3.9553614,3.9502402974912325
1228,9294,4.074618,4.071693213324841
1230,14638,4.064558,4.062731712991636
1231,7145,3.9472358,3.94432285231298
1232,1871,4.0211115,4.008278273841107
1233,12753,4.1275387,4.125197513749858
1234,14153,4.157034,4.154819689023279
1235,7684,3.9850988,3.9821440970709627
1236,848,4.0365567,4.0082439516063255
1237,4162,4.094065,4.087346222099529
1238,2866,3.9603977,3.952984511606978
1240,32683,3.8946242,3.8940643016079934
1241,2458,3.7200975,3.716269029954974
1242,11143,3.9687696,3.9668008638090737
1243,3862,3.93449,3.929295300584142
1244,7707,4.0647464,4.061287007719735
1245,5699,3.9726267,3.9687602110667153
1246,20115,3.9035547,3.9026236209566707
1247,16442,4.0559545,4.054353998322062
1248,4367,4.162583,4.15540013163236
1249,8521,3.8755429,3.8735157907141256
1250,11690,4.104106,4.101652599477687
1251,3000,4.0316668,4.023410897176774
1252,14739,4.1786757,4.176475988745698
1253,5773,3.92361,3.920213521847339
1254,4852,4.1403546,4.134109271783724
1255,1840,3.4603262,3.462118078161169
1256,5180,4.1036677,4.098164788167746
1257,4906,3.8358133,3.832708422169751
